# 批量混淆技术查询结果
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1443:1:1458""]] | PARSE: 8","/package/index.js","1","1443","1","1458"
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1583:1:1598""]] | PARSE: 8","/package/index.js","1","1583","1","1598"
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1648:1:1663""]] | PARSE: 8","/package/index.js","1","1648","1","1663"
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1832:1:1847""]] | PARSE: 8","/package/index.js","1","1832","1","1847"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1443:1:1458""]] | PARSE: 8 | CYCLE: 1","/package/index.js","1","1443","1","1458"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1583:1:1598""]] | PARSE: 8 | CYCLE: 1","/package/index.js","1","1583","1","1598"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1648:1:1663""]] | PARSE: 8 | CYCLE: 1","/package/index.js","1","1648","1","1663"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1832:1:1847""]] | PARSE: 8 | CYCLE: 1","/package/index.js","1","1832","1","1847"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1443:1:1458""]] | CYCLE: 1","/package/index.js","1","1443","1","1458"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1583:1:1598""]] | CYCLE: 1","/package/index.js","1","1583","1","1598"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1648:1:1663""]] | CYCLE: 1","/package/index.js","1","1648","1","1663"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1832:1:1847""]] | CYCLE: 1","/package/index.js","1","1832","1","1847"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1443:1:1458""]]","/package/index.js","1","1443","1","1458"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1583:1:1598""]]","/package/index.js","1","1583","1","1598"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1648:1:1663""]]","/package/index.js","1","1648","1","1663"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/index.js:1:767:1:1054""]] to [[""SINK""|""relative:///package/index.js:1:1832:1:1847""]]","/package/index.js","1","1832","1","1847"
