# 批量混淆技术查询结果
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2458:1:2472""]] | PARSE: 10","/package/SplashScreen.js","1","2458","1","2472"
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2533:1:2547""]] | PARSE: 10","/package/SplashScreen.js","1","2533","1","2547"
"array-parse","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2787:1:2801""]] | PARSE: 10","/package/SplashScreen.js","1","2787","1","2801"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2458:1:2472""]] | PARSE: 10 | CYCLE: 1","/package/SplashScreen.js","1","2458","1","2472"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2533:1:2547""]] | PARSE: 10 | CYCLE: 1","/package/SplashScreen.js","1","2533","1","2547"
"array-parse-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2787:1:2801""]] | PARSE: 10 | CYCLE: 1","/package/SplashScreen.js","1","2787","1","2801"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2458:1:2472""]] | CYCLE: 1","/package/SplashScreen.js","1","2458","1","2472"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2533:1:2547""]] | CYCLE: 1","/package/SplashScreen.js","1","2533","1","2547"
"array-rotate","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2787:1:2801""]] | CYCLE: 1","/package/SplashScreen.js","1","2787","1","2801"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2458:1:2472""]]","/package/SplashScreen.js","1","2458","1","2472"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2533:1:2547""]]","/package/SplashScreen.js","1","2533","1","2547"
"array","Obfuscation","error","[[""SOURCE""|""relative:///package/SplashScreen.js:1:60:1:593""]] to [[""SINK""|""relative:///package/SplashScreen.js:1:2787:1:2801""]]","/package/SplashScreen.js","1","2787","1","2801"
